Latitude (decimal degrees):	50.466
Longitude (decimal degrees):	23.392
Elevation (m):	275
Radiation database:	PVGIS-SARAH2


Slope: 41 deg. (optimum)
Azimuth: -7 deg. (optimum)
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200428:0410,21.24,41.0,2.71,8.82,6.95,2.34,0.0
20200428:0510,158.44,98.48,6.62,18.3,8.7,2.0,0.0
20200428:0610,359.8,134.17,10.98,27.78,11.76,2.41,0.0
20200428:0710,557.27,157.63,14.95,36.82,13.91,2.34,0.0
20200428:0810,725.95,166.9,18.18,44.8,16.32,2.69,0.0
20200428:0910,829.97,174.31,20.34,50.78,18.17,3.52,0.0
20200428:1010,439.3,360.95,17.53,53.6,18.79,4.34,0.0
20200428:1110,696.11,243.61,19.86,52.47,18.44,4.62,0.0
20200428:1210,620.4,219.04,18.41,47.73,18.61,4.83,0.0
20200428:1310,401.07,232.5,14.97,40.5,18.63,4.41,0.0
20200428:1410,227.88,198.15,11.21,31.83,18.56,4.07,0.0
20200428:1510,183.68,79.87,8.9,22.48,18.37,3.31,0.0
20200428:1610,8.8,49.65,4.36,12.95,17.76,2.97,0.0
20200428:1710,0.0,13.69,0.43,3.64,16.48,3.03,0.0
20200428:1810,0.0,0.0,0.0,0.0,14.92,3.17,0.0
20200428:1910,0.0,0.0,0.0,0.0,14.96,3.52,0.0
20200428:2010,0.0,0.0,0.0,0.0,13.94,3.24,0.0
20200428:2110,0.0,0.0,0.0,0.0,12.98,3.03,0.0
20200428:2210,0.0,0.0,0.0,0.0,12.15,2.97,0.0
20200428:2310,0.0,0.0,0.0,0.0,11.44,2.9,0.0
20200429:0010,0.0,0.0,0.0,0.0,10.83,2.9,0.0
20200429:0110,0.0,0.0,0.0,0.0,10.36,2.9,0.0
20200429:0210,0.0,0.0,0.0,0.0,10.02,2.9,0.0
