Latitude (decimal degrees):	53.824
Longitude (decimal degrees):	22.359
Elevation (m):	129
Radiation database:	PVGIS-SARAH2


Slope: 41 deg. (optimum)
Azimuth: -7 deg. (optimum)
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200424:1711,0.0,18.56,0.57,4.27,13.85,2.21,0.0
20200424:1811,0.0,0.0,0.0,0.0,12.08,2.48,0.0
20200424:1911,0.0,0.0,0.0,0.0,12.04,2.07,0.0
20200424:2011,0.0,0.0,0.0,0.0,10.85,1.79,0.0
20200424:2111,0.0,0.0,0.0,0.0,9.64,1.1,0.0
20200424:2211,0.0,0.0,0.0,0.0,10.38,0.34,0.0
20200424:2311,0.0,0.0,0.0,0.0,8.62,1.03,0.0
20200425:0011,0.0,0.0,0.0,0.0,6.57,2.07,0.0
20200425:0111,0.0,0.0,0.0,0.0,6.5,2.55,0.0
20200425:0211,0.0,0.0,0.0,0.0,6.27,2.62,0.0
20200425:0311,0.0,0.0,0.0,0.0,5.58,2.69,0.0
20200425:0411,0.0,7.87,0.22,8.06,5.34,2.97,0.0
20200425:0511,0.0,24.5,0.7,16.86,5.92,3.66,0.0
20200425:0611,0.0,98.87,2.81,25.64,6.9,4.28,0.0
20200425:0711,265.61,255.52,11.19,33.94,8.16,4.34,0.0
20200425:0811,150.38,316.77,11.04,41.19,9.64,4.48,0.0
20200425:0911,683.33,243.45,17.82,46.58,10.84,5.24,0.0
20200425:1011,11.88,272.99,7.93,49.23,11.24,5.24,0.0
20200425:1111,0.0,139.12,3.95,48.52,11.36,5.24,0.0
20200425:1211,0.0,169.75,4.82,44.64,11.77,5.52,0.0
20200425:1311,0.0,169.75,4.82,38.37,11.36,5.79,0.0
20200425:1411,1.02,149.71,4.28,30.6,11.27,5.86,0.0
20200425:1511,0.77,106.77,3.06,22.04,10.83,5.59,0.0
20200425:1611,7.72,79.28,3.46,13.21,10.41,5.17,0.0
20200425:1711,0.0,20.18,0.62,4.51,9.63,4.34,0.0
20200425:1811,0.0,0.0,0.0,0.0,8.33,3.93,0.0
20200425:1911,0.0,0.0,0.0,0.0,7.03,4.62,0.0
20200425:2011,0.0,0.0,0.0,0.0,5.96,4.14,0.0
20200425:2111,0.0,0.0,0.0,0.0,5.11,3.72,0.0
20200425:2211,0.0,0.0,0.0,0.0,4.32,3.31,0.0
20200425:2311,0.0,0.0,0.0,0.0,3.64,2.9,0.0
20200426:0011,0.0,0.0,0.0,0.0,3.07,2.55,0.0
20200426:0111,0.0,0.0,0.0,0.0,2.66,2.41,0.0
20200426:0211,0.0,0.0,0.0,0.0,2.27,2.34,0.0
20200426:0311,0.0,0.0,0.0,0.0,2.12,2.21,0.0
20200426:0411,0.0,10.5,0.3,8.35,2.4,1.93,0.0
20200426:0511,2.07,84.17,2.44,17.14,3.77,1.93,0.0
20200426:0611,48.73,187.73,6.12,25.92,5.61,2.0,0.0
20200426:0711,311.75,249.72,11.83,34.24,7.12,1.79,0.0
20200426:0811,332.16,313.05,13.65,41.5,8.35,2.14,0.0
20200426:0911,517.84,313.08,16.66,46.91,9.64,2.48,0.0
20200426:1011,776.48,227.0,19.39,49.55,10.63,2.62,0.0
20200426:1111,305.23,367.72,14.94,48.83,11.33,3.03,0.0
20200426:1211,136.57,337.87,11.71,44.92,11.55,3.1,0.0
20200426:1311,53.94,272.99,8.7,38.63,11.82,3.31,0.0
20200426:1411,56.66,224.5,7.58,30.84,11.73,3.52,0.0
20200426:1511,4.58,127.89,3.78,22.27,11.61,3.72,0.0
20200426:1611,0.19,59.39,1.72,13.44,11.2,3.31,0.0
20200426:1711,0.0,5.65,0.17,4.75,10.38,2.62,0.0
20200426:1811,0.0,0.0,0.0,0.0,8.91,2.34,0.0
20200426:1911,0.0,0.0,0.0,0.0,7.78,2.28,0.0
20200426:2011,0.0,0.0,0.0,0.0,6.65,2.34,0.0
20200426:2111,0.0,0.0,0.0,0.0,5.51,2.28,0.0
20200426:2211,0.0,0.0,0.0,0.0,4.4,2.0,0.0
20200426:2311,0.0,0.0,0.0,0.0,3.5,1.72,0.0
20200427:0011,0.0,0.0,0.0,0.0,2.86,1.72,0.0
20200427:0111,0.0,0.0,0.0,0.0,2.14,2.0,0.0
20200427:0211,0.0,0.0,0.0,0.0,1.73,2.21,0.0
20200427:0311,0.0,0.0,0.0,0.0,1.52,2.28,0.0
20200427:0411,25.76,37.63,2.76,8.63,1.82,2.07,0.0
20200427:0511,204.51,72.39,6.74,17.42,4.67,1.59,0.0
20200427:0611,391.63,112.98,10.54,26.2,8.3,1.86,0.0
20200427:0711,592.54,132.73,14.22,34.53,10.23,2.21,0.0
20200427:0811,771.23,135.75,17.3,41.8,11.81,2.83,0.0
20200427:0911,586.58,283.62,17.2,47.23,12.94,3.1,0.0
20200427:1011,328.17,369.75,15.21,49.88,14.19,3.45,0.0
20200427:1111,105.92,352.67,11.56,49.14,14.64,3.52,0.0
20200427:1211,152.98,338.41,12.01,45.21,15.11,3.59,0.0
20200427:1311,311.47,264.21,13.25,38.89,14.65,3.31,0.0
20200427:1411,258.21,187.95,11.14,31.08,14.79,3.24,0.0
20200427:1511,85.44,148.48,6.96,22.5,14.59,2.0,0.0
20200427:1611,25.69,39.95,4.97,13.67,14.23,1.52,0.0
20200427:1711,0.0,24.21,0.75,4.99,13.27,2.28,0.0
20200427:1811,0.0,0.0,0.0,0.0,12.11,2.76,0.0
20200427:1911,0.0,0.0,0.0,0.0,12.3,3.1,0.0
20200427:2011,0.0,0.0,0.0,0.0,11.59,3.31,0.0
20200427:2111,0.0,0.0,0.0,0.0,11.02,3.24,0.0
20200427:2211,0.0,0.0,0.0,0.0,10.38,3.24,0.0
20200427:2311,0.0,0.0,0.0,0.0,9.91,3.24,0.0
20200428:0011,0.0,0.0,0.0,0.0,9.43,3.38,0.0
20200428:0111,0.0,0.0,0.0,0.0,9.13,3.45,0.0
20200428:0211,0.0,0.0,0.0,0.0,8.95,3.45,0.0
20200428:0311,0.0,0.0,0.0,0.0,8.87,3.45,0.0
20200428:0411,1.63,45.23,1.39,8.91,8.75,3.38,0.0
20200428:0511,148.77,100.38,6.19,17.7,9.46,3.03,0.0
20200428:0611,221.89,182.01,9.0,26.48,11.23,3.03,0.0
20200428:0711,452.17,197.66,13.15,34.81,13.54,3.86,0.0
20200428:0811,98.17,306.8,10.09,42.1,15.45,4.0,0.0
20200428:0911,394.38,339.27,15.41,47.54,17.34,4.34,0.0
20200428:1011,242.03,373.31,14.05,50.2,19.16,4.97,0.0
20200428:1111,15.24,279.56,8.18,49.45,20.12,5.93,0.0
20200428:1211,68.18,315.34,10.04,45.49,20.45,5.86,0.0
20200428:1311,31.76,255.39,7.83,39.14,20.8,6.14,0.0
20200428:1411,130.71,225.71,9.27,31.32,20.75,6.07,0.0
20200428:1511,72.7,152.44,6.69,22.73,20.3,5.1,0.0
20200428:1611,0.56,71.37,2.11,13.9,19.44,4.76,0.0
20200428:1711,0.0,24.21,0.75,5.22,16.83,4.07,0.0
20200428:1811,0.0,0.0,0.0,0.0,15.08,3.31,0.0
20200428:1911,0.0,0.0,0.0,0.0,13.68,4.62,0.0
20200428:2011,0.0,0.0,0.0,0.0,11.62,4.07,0.0
20200428:2111,0.0,0.0,0.0,0.0,10.32,3.31,0.0
20200428:2211,0.0,0.0,0.0,0.0,9.28,2.97,0.0
20200428:2311,0.0,0.0,0.0,0.0,8.39,2.83,0.0
20200429:0011,0.0,0.0,0.0,0.0,7.49,2.41,0.0
20200429:0111,0.0,0.0,0.0,0.0,6.73,2.21,0.0
20200429:0211,0.0,0.0,0.0,0.0,6.44,1.86,0.0
20200429:0311,0.0,0.0,0.0,0.0,6.25,1.66,0.0
20200429:0411,0.0,8.75,0.25,9.18,6.22,1.86,0.0
20200429:0511,0.0,20.12,0.57,17.97,6.39,2.41,0.0
20200429:0611,0.0,69.12,1.96,26.75,6.39,2.41,0.0
20200429:0711,0.0,61.25,1.74,35.09,5.84,2.83,0.0
20200429:0811,0.0,145.25,4.13,42.4,5.54,2.76,0.0
20200429:0911,0.0,107.62,3.06,47.85,5.8,2.62,0.0
20200429:1011,0.0,119.0,3.38,50.51,6.34,2.69,0.0
20200429:1111,0.0,136.5,3.88,49.75,7.69,2.83,0.0
20200429:1211,3.63,222.66,6.39,45.76,9.42,2.9,0.0
20200429:1311,85.72,283.49,9.6,39.39,10.31,3.1,0.0
20200429:1411,11.89,187.49,5.59,31.55,11.26,2.83,0.0
20200429:1511,3.72,123.46,3.63,22.96,11.15,2.97,0.0
20200429:1611,0.18,62.89,1.81,14.12,10.78,3.1,0.0
20200429:1711,0.0,5.65,0.17,5.45,10.18,2.55,0.0
20200429:1811,0.0,0.0,0.0,0.0,9.31,2.28,0.0
20200429:1911,0.0,0.0,0.0,0.0,8.18,1.79,0.0
20200429:2011,0.0,0.0,0.0,0.0,7.48,1.93,0.0
20200429:2111,0.0,0.0,0.0,0.0,6.98,2.14,0.0
20200429:2211,0.0,0.0,0.0,0.0,6.63,2.28,0.0
20200429:2311,0.0,0.0,0.0,0.0,6.31,2.41,0.0
20200430:0011,0.0,0.0,0.0,0.0,5.97,2.55,0.0
20200430:0111,0.0,0.0,0.0,0.0,5.76,2.48,0.0
20200430:0211,0.0,0.0,0.0,0.0,5.37,2.34,0.0
20200430:0311,0.0,0.0,0.0,0.0,4.88,2.21,0.0
20200430:0411,5.28,56.68,1.96,9.45,5.0,2.14,0.0
20200430:0511,193.46,82.91,6.91,18.23,5.92,2.28,0.0
20200430:0611,388.73,117.97,10.81,27.02,7.3,2.69,0.0
20200430:0711,594.36,132.39,14.49,35.37,8.88,2.69,0.0
20200430:0811,757.74,143.53,17.48,42.69,10.17,2.9,0.0
20200430:0911,881.42,138.12,19.61,48.15,11.24,2.69,0.0
20200430:1011,937.21,126.88,20.63,50.82,12.13,2.41,0.0
20200430:1111,900.79,125.78,20.38,50.05,13.03,2.28,0.0
20200430:1211,820.89,103.4,19.12,46.04,13.55,2.21,0.0
20200430:1311,613.53,121.48,16.33,39.64,13.93,2.34,0.0
20200430:1411,420.38,100.42,13.08,31.79,14.07,2.48,0.0
20200430:1511,207.07,77.86,9.2,23.18,13.9,2.62,0.0
20200430:1611,5.89,88.5,3.46,14.35,13.43,2.76,0.0
20200430:1711,0.0,29.05,0.89,5.68,12.56,2.48,0.0
20200430:1811,0.0,0.0,0.0,0.0,11.13,2.76,0.0
20200430:1911,0.0,0.0,0.0,0.0,10.32,3.17,0.0
20200430:2011,0.0,0.0,0.0,0.0,9.44,3.45,0.0
20200430:2111,0.0,0.0,0.0,0.0,8.75,3.66,0.0
20200430:2211,0.0,0.0,0.0,0.0,8.12,3.72,0.0
20200430:2311,0.0,0.0,0.0,0.0,7.48,3.59,0.0
20200501:0011,0.0,0.0,0.0,0.0,6.85,3.31,0.0
20200501:0111,0.0,0.0,0.0,0.0,6.2,3.24,0.0
20200501:0211,0.0,0.0,0.0,0.0,5.61,3.24,0.0
20200501:0311,0.0,0.0,0.0,0.0,5.03,3.38,0.0
20200501:0411,0.0,9.62,0.27,9.71,4.97,3.24,0.0
20200501:0511,0.0,42.0,1.19,18.49,5.75,3.86,0.0
20200501:0611,1.17,129.62,3.7,27.29,7.12,4.14,0.0
20200501:0711,71.51,255.71,8.35,35.64,8.68,4.62,0.0
20200501:0811,61.86,295.59,9.3,42.97,10.41,5.1,0.0
20200501:0911,564.99,286.75,17.18,48.45,11.92,5.31,0.0
20200501:1011,500.49,327.62,17.18,51.13,13.19,5.31,0.0
20200501:1111,554.78,294.56,17.65,50.34,14.45,5.38,0.0
20200501:1211,549.4,245.92,16.95,46.31,15.51,5.24,0.0
20200501:1311,400.47,229.01,14.39,39.89,16.49,5.17,0.0
20200501:1411,214.22,205.45,10.76,32.02,16.78,5.31,0.0
20200501:1511,10.23,144.59,4.45,23.41,16.57,5.03,0.0
20200501:1611,25.0,47.01,5.15,14.57,16.01,3.86,0.0
20200501:1711,0.0,19.37,0.6,5.91,15.11,3.52,0.0
20200501:1811,0.0,0.0,0.0,0.0,13.99,3.45,0.0
20200501:1911,0.0,0.0,0.0,0.0,13.28,1.93,0.0
20200501:2011,0.0,0.0,0.0,0.0,12.21,2.14,0.0
20200501:2111,0.0,0.0,0.0,0.0,11.37,2.34,0.0
20200501:2211,0.0,0.0,0.0,0.0,10.78,2.48,0.0
20200501:2311,0.0,0.0,0.0,0.0,10.53,2.55,0.0
20200502:0011,0.0,0.0,0.0,0.0,10.38,2.28,0.0
20200502:0111,0.0,0.0,0.0,0.0,10.26,1.66,0.0
20200502:0211,0.0,0.0,0.0,0.0,10.12,1.31,0.0
20200502:0311,0.0,0.0,0.0,0.0,9.98,1.38,0.0
20200502:0411,0.0,36.75,1.04,9.97,9.83,1.66,0.0
20200502:0511,12.66,115.77,3.58,18.75,10.15,1.66,0.0
20200502:0611,5.82,149.41,4.35,27.54,10.31,2.62,0.0
20200502:0711,89.8,264.03,8.87,35.91,11.01,2.14,0.0
20200502:0811,165.41,324.9,11.63,43.25,12.13,1.38,0.0
20200502:0911,176.71,360.72,12.78,48.75,13.94,0.9,0.0
20200502:1011,514.87,325.39,17.43,51.43,15.25,0.9,0.0
20200502:1111,617.11,271.61,18.32,50.63,16.12,1.38,0.0
20200502:1211,267.42,336.55,14.02,46.58,16.5,1.66,0.0
20200502:1311,0.0,49.87,1.42,40.13,16.75,2.41,0.0
20200502:1411,0.0,71.75,2.04,32.25,15.63,3.17,0.0
20200502:1511,1.45,113.77,3.28,23.63,14.91,2.14,0.0
20200502:1611,0.73,78.23,2.34,14.79,14.5,0.48,0.0
20200502:1711,0.0,6.46,0.2,6.14,14.27,0.62,0.0
20200502:1811,0.0,0.0,0.0,0.0,13.15,1.66,0.0
20200502:1911,0.0,0.0,0.0,0.0,10.71,1.72,0.0
20200502:2011,0.0,0.0,0.0,0.0,9.75,1.93,0.0
20200502:2111,0.0,0.0,0.0,0.0,9.13,1.93,0.0
20200502:2211,0.0,0.0,0.0,0.0,8.68,1.93,0.0
20200502:2311,0.0,0.0,0.0,0.0,8.34,1.86,0.0
20200503:0011,0.0,0.0,0.0,0.0,7.71,1.93,0.0
20200503:0111,0.0,0.0,0.0,0.0,7.25,1.79,0.0
20200503:0211,0.0,0.0,0.0,0.0,6.71,1.86,0.0
20200503:0311,0.0,0.0,0.0,0.0,6.28,1.79,0.0
20200503:0411,0.0,10.5,0.3,10.22,6.53,1.31,0.0
20200503:0511,0.0,56.87,1.62,19.0,8.23,1.66,0.0
20200503:0611,326.19,148.78,10.47,27.8,9.37,1.72,0.0
20200503:0711,569.27,144.98,14.52,36.17,10.41,2.34,0.0
20200503:0811,697.93,173.05,17.23,43.53,11.86,2.07,0.0
20200503:0911,113.0,350.42,11.58,49.04,13.05,2.14,0.0
20200503:1011,358.71,367.25,15.89,51.72,13.92,2.21,0.0
20200503:1111,201.07,371.91,13.65,50.92,14.23,2.34,0.0
20200503:1211,118.82,338.13,11.56,46.84,14.33,2.34,0.0
20200503:1311,0.0,142.62,4.05,40.38,14.53,2.55,0.0
20200503:1411,41.54,224.75,7.33,32.47,14.57,2.41,0.0
20200503:1511,94.29,150.7,7.51,23.84,14.18,2.76,0.0
20200503:1611,20.91,62.02,5.02,15.01,13.56,3.17,0.0
20200503:1711,0.0,11.3,0.35,6.36,12.83,2.62,0.0
20200503:1811,0.0,0.0,0.0,0.0,11.68,2.34,0.0
20200503:1911,0.0,0.0,0.0,0.0,10.32,2.69,0.0
20200503:2011,0.0,0.0,0.0,0.0,9.3,2.48,0.0
20200503:2111,0.0,0.0,0.0,0.0,8.41,2.21,0.0
20200503:2211,0.0,0.0,0.0,0.0,7.62,2.14,0.0
20200503:2311,0.0,0.0,0.0,0.0,6.92,2.21,0.0
20200504:0011,0.0,0.0,0.0,0.0,6.49,2.28,0.0
20200504:0111,0.0,0.0,0.0,0.0,6.19,2.28,0.0
20200504:0211,0.0,0.0,0.0,0.0,5.91,2.21,0.0
20200504:0311,0.0,0.0,0.0,0.0,5.64,2.14,0.0
20200504:0411,31.72,45.88,3.43,10.47,5.93,1.79,0.0
20200504:0511,219.97,73.25,7.56,19.25,7.81,1.66,0.0
20200504:0611,391.77,120.56,11.21,28.05,9.63,1.86,0.0
20200504:0711,571.06,150.34,14.74,36.43,11.23,1.93,0.0
20200504:0811,711.07,173.15,17.55,43.8,12.7,2.34,0.0
20200504:0911,841.16,164.19,19.74,49.33,13.74,2.83,0.0
20200504:1011,767.55,226.31,19.86,52.02,14.54,2.97,0.0
20200504:1111,191.55,376.77,13.65,51.2,14.77,2.69,0.0
20200504:1211,173.87,349.26,12.8,47.1,14.94,2.28,0.0
20200504:1311,194.38,297.78,12.13,40.61,14.72,2.0,0.0
20200504:1411,0.0,145.25,4.13,32.69,14.68,1.66,0.0
20200504:1511,19.29,160.42,5.22,24.06,14.73,1.45,0.0
20200504:1611,14.86,79.61,4.62,15.22,14.47,0.9,0.0
